"time","sarja","values"
2024-08-02,"euribor1kk",3.611
2024-08-02,"euribor1vko",3.645
2024-08-02,"euribor3kk",3.623
2024-08-02,"euribor6kk",3.553
2024-08-05,"euribor12kk",3.238
2024-08-05,"euribor1kk",3.569
2024-08-05,"euribor1vko",3.62
2024-08-05,"euribor3kk",3.584
2024-08-05,"euribor6kk",3.494
2024-08-06,"euribor12kk",3.138
2024-08-06,"euribor1kk",3.558
2024-08-06,"euribor1vko",3.628
2024-08-06,"euribor3kk",3.523
2024-08-06,"euribor6kk",3.397
2024-08-07,"euribor12kk",3.192
2024-08-07,"euribor1kk",3.594
2024-08-07,"euribor1vko",3.626
2024-08-07,"euribor3kk",3.569
2024-08-07,"euribor6kk",3.462
2024-08-08,"euribor12kk",3.202
2024-08-08,"euribor1kk",3.592
2024-08-08,"euribor1vko",3.619
2024-08-08,"euribor3kk",3.577
2024-08-08,"euribor6kk",3.488
2024-08-09,"euribor12kk",3.176
2024-08-09,"euribor1kk",3.618
2024-08-09,"euribor1vko",3.642
2024-08-09,"euribor3kk",3.557
2024-08-09,"euribor6kk",3.437
2024-08-12,"euribor12kk",3.191
2024-08-12,"euribor1kk",3.625
2024-08-12,"euribor1vko",3.63
2024-08-12,"euribor3kk",3.548
2024-08-12,"euribor6kk",3.445
2024-08-13,"euribor12kk",3.18
2024-08-13,"euribor1kk",3.635
2024-08-13,"euribor1vko",3.649
2024-08-13,"euribor3kk",3.542
2024-08-13,"euribor6kk",3.441
2024-08-14,"euribor12kk",3.148
2024-08-14,"euribor1kk",3.606
2024-08-14,"euribor1vko",3.609
2024-08-14,"euribor3kk",3.542
2024-08-14,"euribor6kk",3.398
2024-08-15,"euribor12kk",3.117
2024-08-15,"euribor1kk",3.599
2024-08-15,"euribor1vko",3.605
2024-08-15,"euribor3kk",3.549
2024-08-15,"euribor6kk",3.375
2024-08-16,"euribor12kk",3.139
2024-08-16,"euribor1kk",3.595
2024-08-16,"euribor1vko",3.621
2024-08-16,"euribor3kk",3.56
2024-08-16,"euribor6kk",3.367
2024-08-19,"euribor12kk",3.183
2024-08-19,"euribor1kk",3.584
2024-08-19,"euribor1vko",3.652
2024-08-19,"euribor3kk",3.551
2024-08-19,"euribor6kk",3.408
2024-08-20,"euribor12kk",3.159
2024-08-20,"euribor1kk",3.587
2024-08-20,"euribor1vko",3.628
2024-08-20,"euribor3kk",3.538
2024-08-20,"euribor6kk",3.407
2024-08-21,"euribor12kk",3.162
2024-08-21,"euribor1kk",3.596
2024-08-21,"euribor1vko",3.605
2024-08-21,"euribor3kk",3.542
2024-08-21,"euribor6kk",3.41
2024-08-22,"euribor12kk",3.133
2024-08-22,"euribor1kk",3.608
2024-08-22,"euribor1vko",3.625
2024-08-22,"euribor3kk",3.541
2024-08-22,"euribor6kk",3.408
2024-08-23,"euribor12kk",3.102
2024-08-23,"euribor1kk",3.595
2024-08-23,"euribor1vko",3.635
2024-08-23,"euribor3kk",3.525
2024-08-23,"euribor6kk",3.382
2024-08-26,"euribor12kk",3.116
2024-08-26,"euribor1kk",3.583
2024-08-26,"euribor1vko",3.631
2024-08-26,"euribor3kk",3.523
2024-08-26,"euribor6kk",3.401
2024-08-27,"euribor12kk",3.095
2024-08-27,"euribor1kk",3.584
2024-08-27,"euribor1vko",3.622
2024-08-27,"euribor3kk",3.515
2024-08-27,"euribor6kk",3.385
2024-08-28,"euribor12kk",3.119
2024-08-28,"euribor1kk",3.592
2024-08-28,"euribor1vko",3.609
2024-08-28,"euribor3kk",3.505
2024-08-28,"euribor6kk",3.391
2024-08-29,"euribor12kk",3.108
2024-08-29,"euribor1kk",3.602
2024-08-29,"euribor1vko",3.606
2024-08-29,"euribor3kk",3.505
2024-08-29,"euribor6kk",3.376
2024-08-30,"euribor12kk",3.088
2024-08-30,"euribor1kk",3.589
2024-08-30,"euribor1vko",3.623
2024-08-30,"euribor3kk",3.49
2024-08-30,"euribor6kk",3.36
2024-09-02,"euribor12kk",3.072
2024-09-02,"euribor1kk",3.588
2024-09-02,"euribor1vko",3.608
2024-09-02,"euribor3kk",3.469
2024-09-02,"euribor6kk",3.351
2024-09-03,"euribor12kk",3.113
2024-09-03,"euribor1kk",3.561
2024-09-03,"euribor1vko",3.619
2024-09-03,"euribor3kk",3.458
2024-09-03,"euribor6kk",3.381
2024-09-04,"euribor12kk",3.094
2024-09-04,"euribor1kk",3.536
2024-09-04,"euribor1vko",3.602
2024-09-04,"euribor3kk",3.449
2024-09-04,"euribor6kk",3.379
2024-09-05,"euribor12kk",3.053
2024-09-05,"euribor1kk",3.542
2024-09-05,"euribor1vko",3.614
2024-09-05,"euribor3kk",3.47
2024-09-05,"euribor6kk",3.364
2024-09-06,"euribor12kk",3.025
2024-09-06,"euribor1kk",3.521
2024-09-06,"euribor1vko",3.608
2024-09-06,"euribor3kk",3.468
2024-09-06,"euribor6kk",3.346
2024-09-09,"euribor12kk",2.986
2024-09-09,"euribor1kk",3.51
2024-09-09,"euribor1vko",3.628
2024-09-09,"euribor3kk",3.462
2024-09-09,"euribor6kk",3.307
2024-09-10,"euribor12kk",2.97
2024-09-10,"euribor1kk",3.489
2024-09-10,"euribor1vko",3.64
2024-09-10,"euribor3kk",3.46
2024-09-10,"euribor6kk",3.293
2024-09-11,"euribor12kk",2.96
2024-09-11,"euribor1kk",3.444
2024-09-11,"euribor1vko",3.587
2024-09-11,"euribor3kk",3.467
2024-09-11,"euribor6kk",3.276
2024-09-12,"euribor12kk",2.929
2024-09-12,"euribor1kk",3.436
2024-09-12,"euribor1vko",3.602
2024-09-12,"euribor3kk",3.481
2024-09-12,"euribor6kk",3.265
2024-09-13,"euribor12kk",2.948
2024-09-13,"euribor1kk",3.405
2024-09-13,"euribor1vko",3.518
2024-09-13,"euribor3kk",3.472
2024-09-13,"euribor6kk",3.271
2024-09-16,"euribor12kk",2.975
2024-09-16,"euribor1kk",3.412
2024-09-16,"euribor1vko",3.492
2024-09-16,"euribor3kk",3.488
2024-09-16,"euribor6kk",3.285
2024-09-17,"euribor12kk",2.948
2024-09-17,"euribor1kk",3.414
2024-09-17,"euribor1vko",3.442
2024-09-17,"euribor3kk",3.48
2024-09-17,"euribor6kk",3.268
2024-09-18,"euribor12kk",2.921
2024-09-18,"euribor1kk",3.398
2024-09-18,"euribor1vko",3.42
2024-09-18,"euribor3kk",3.458
2024-09-18,"euribor6kk",3.239
2024-09-19,"euribor12kk",2.936
2024-09-19,"euribor1kk",3.395
2024-09-19,"euribor1vko",3.363
2024-09-19,"euribor3kk",3.455
2024-09-19,"euribor6kk",3.223
2024-09-20,"euribor12kk",2.918
2024-09-20,"euribor1kk",3.374
2024-09-20,"euribor1vko",3.351
2024-09-20,"euribor3kk",3.436
2024-09-20,"euribor6kk",3.184
2024-09-23,"euribor12kk",2.902
2024-09-23,"euribor1kk",3.346
2024-09-23,"euribor1vko",3.362
2024-09-23,"euribor3kk",3.431
2024-09-23,"euribor6kk",3.212
2024-09-24,"euribor12kk",2.858
2024-09-24,"euribor1kk",3.358
2024-09-24,"euribor1vko",3.382
2024-09-24,"euribor3kk",3.402
2024-09-24,"euribor6kk",3.196
2024-09-25,"euribor12kk",2.776
2024-09-25,"euribor1kk",3.375
2024-09-25,"euribor1vko",3.355
2024-09-25,"euribor3kk",3.352
2024-09-25,"euribor6kk",3.155
2024-09-26,"euribor12kk",2.755
2024-09-26,"euribor1kk",3.378
2024-09-26,"euribor1vko",3.367
2024-09-26,"euribor3kk",3.345
2024-09-26,"euribor6kk",3.162
2024-09-27,"euribor12kk",2.771
2024-09-27,"euribor1kk",3.365
2024-09-27,"euribor1vko",3.369
2024-09-27,"euribor3kk",3.326
2024-09-27,"euribor6kk",3.152
2024-09-30,"euribor12kk",2.747
2024-09-30,"euribor1kk",3.353
2024-09-30,"euribor1vko",3.383
2024-09-30,"euribor3kk",3.279
2024-09-30,"euribor6kk",3.105
2024-10-01,"euribor12kk",2.749
2024-10-01,"euribor1kk",3.33
2024-10-01,"euribor1vko",3.328
2024-10-01,"euribor3kk",3.252
2024-10-01,"euribor6kk",3.092
2024-10-02,"euribor12kk",2.745
2024-10-02,"euribor1kk",3.329
2024-10-02,"euribor1vko",3.348
2024-10-02,"euribor3kk",3.246
2024-10-02,"euribor6kk",3.092
2024-10-03,"euribor12kk",2.712
2024-10-03,"euribor1kk",3.293
2024-10-03,"euribor1vko",3.39
2024-10-03,"euribor3kk",3.238
2024-10-03,"euribor6kk",3.071
2024-10-04,"euribor12kk",2.688
2024-10-04,"euribor1kk",3.27
2024-10-04,"euribor1vko",3.395
2024-10-04,"euribor3kk",3.25
2024-10-04,"euribor6kk",3.046
2024-10-07,"euribor12kk",2.712
2024-10-07,"euribor1kk",3.282
2024-10-07,"euribor1vko",3.391
2024-10-07,"euribor3kk",3.268
2024-10-07,"euribor6kk",3.048
2024-10-08,"euribor12kk",2.798
2024-10-08,"euribor1kk",3.272
2024-10-08,"euribor1vko",3.392
2024-10-08,"euribor3kk",3.265
2024-10-08,"euribor6kk",3.058
2024-10-09,"euribor12kk",2.792
2024-10-09,"euribor1kk",3.256
2024-10-09,"euribor1vko",3.402
2024-10-09,"euribor3kk",3.223
2024-10-09,"euribor6kk",3.047
2024-10-10,"euribor12kk",2.791
2024-10-10,"euribor1kk",3.255
2024-10-10,"euribor1vko",3.382
2024-10-10,"euribor3kk",3.184
2024-10-10,"euribor6kk",3.055
2024-10-11,"euribor12kk",2.822
2024-10-11,"euribor1kk",3.245
2024-10-11,"euribor1vko",3.408
2024-10-11,"euribor3kk",3.179
2024-10-11,"euribor6kk",3.064
2024-10-14,"euribor12kk",2.799
2024-10-14,"euribor1kk",3.258
2024-10-14,"euribor1vko",3.4
2024-10-14,"euribor3kk",3.205
2024-10-14,"euribor6kk",3.062
2024-10-15,"euribor12kk",2.766
2024-10-15,"euribor1kk",3.235
2024-10-15,"euribor1vko",3.405
2024-10-15,"euribor3kk",3.215
2024-10-15,"euribor6kk",3.057
2024-10-16,"euribor12kk",2.743
2024-10-16,"euribor1kk",3.207
2024-10-16,"euribor1vko",3.34
2024-10-16,"euribor3kk",3.208
2024-10-16,"euribor6kk",3.047
2024-10-17,"euribor12kk",2.717
2024-10-17,"euribor1kk",3.174
2024-10-17,"euribor1vko",3.366
2024-10-17,"euribor3kk",3.219
2024-10-17,"euribor6kk",3.036
2024-10-18,"euribor12kk",2.709
2024-10-18,"euribor1kk",3.147
2024-10-18,"euribor1vko",3.339
2024-10-18,"euribor3kk",3.201
2024-10-18,"euribor6kk",3.028
2024-10-21,"euribor12kk",2.63
2024-10-21,"euribor1kk",3.145
2024-10-21,"euribor1vko",3.345
2024-10-21,"euribor3kk",3.138
2024-10-21,"euribor6kk",2.972
2024-10-22,"euribor12kk",2.622
2024-10-22,"euribor1kk",3.131
2024-10-22,"euribor1vko",3.29
2024-10-22,"euribor3kk",3.098
2024-10-22,"euribor6kk",2.954
2024-10-23,"euribor12kk",2.674
2024-10-23,"euribor1kk",3.105
2024-10-23,"euribor1vko",3.26
2024-10-23,"euribor3kk",3.086
2024-10-23,"euribor6kk",2.972
2024-10-24,"euribor12kk",2.614
2024-10-24,"euribor1kk",3.102
2024-10-24,"euribor1vko",3.165
2024-10-24,"euribor3kk",3.072
2024-10-24,"euribor6kk",2.92
2024-10-25,"euribor12kk",2.565
2024-10-25,"euribor1kk",3.127
2024-10-25,"euribor1vko",3.149
2024-10-25,"euribor3kk",3.059
2024-10-25,"euribor6kk",2.894
2024-10-28,"euribor12kk",2.58
2024-10-28,"euribor1kk",3.152
2024-10-28,"euribor1vko",3.171
2024-10-28,"euribor3kk",3.052
2024-10-28,"euribor6kk",2.905
2024-10-29,"euribor12kk",2.577
2024-10-29,"euribor1kk",3.146
2024-10-29,"euribor1vko",3.152
2024-10-29,"euribor3kk",3.056
2024-10-29,"euribor6kk",2.886
2024-10-30,"euribor12kk",2.548
2024-10-30,"euribor1kk",3.13
2024-10-30,"euribor1vko",3.144
2024-10-30,"euribor3kk",3.056
2024-10-30,"euribor6kk",2.867
2024-10-31,"euribor12kk",2.547
2024-10-31,"euribor1kk",3.135
2024-10-31,"euribor1vko",3.116
2024-10-31,"euribor3kk",3.062
2024-10-31,"euribor6kk",2.864
2024-11-01,"euribor12kk",2.629
2024-11-01,"euribor1kk",3.119
2024-11-01,"euribor1vko",3.131
2024-11-01,"euribor3kk",3.085
2024-11-01,"euribor6kk",2.912
2024-11-04,"euribor12kk",2.619
2024-11-04,"euribor1kk",3.128
2024-11-04,"euribor1vko",3.129
2024-11-04,"euribor3kk",3.075
2024-11-04,"euribor6kk",2.916
2024-11-05,"euribor12kk",2.63
2024-11-05,"euribor1kk",3.092
2024-11-05,"euribor1vko",3.142
2024-11-05,"euribor3kk",3.057
2024-11-05,"euribor6kk",2.923
2024-11-06,"euribor12kk",2.642
2024-11-06,"euribor1kk",3.102
2024-11-06,"euribor1vko",3.145
2024-11-06,"euribor3kk",3.049
2024-11-06,"euribor6kk",2.916
2024-11-07,"euribor12kk",2.563
2024-11-07,"euribor1kk",3.095
2024-11-07,"euribor1vko",3.134
2024-11-07,"euribor3kk",3.032
2024-11-07,"euribor6kk",2.858
2024-11-08,"euribor12kk",2.534
2024-11-08,"euribor1kk",3.087
2024-11-08,"euribor1vko",3.135
2024-11-08,"euribor3kk",3.032
2024-11-08,"euribor6kk",2.822
2024-11-11,"euribor12kk",2.528
2024-11-11,"euribor1kk",3.08
2024-11-11,"euribor1vko",3.148
2024-11-11,"euribor3kk",3.04
2024-11-11,"euribor6kk",2.831
2024-11-12,"euribor12kk",2.502
2024-11-12,"euribor1kk",3.088
2024-11-12,"euribor1vko",3.145
2024-11-12,"euribor3kk",3.034
2024-11-12,"euribor6kk",2.797
2024-11-13,"euribor12kk",2.495
2024-11-13,"euribor1kk",3.099
2024-11-13,"euribor1vko",3.147
2024-11-13,"euribor3kk",3.023
2024-11-13,"euribor6kk",2.779
2024-11-14,"euribor12kk",2.494
2024-11-14,"euribor1kk",3.083
2024-11-14,"euribor1vko",3.167
2024-11-14,"euribor3kk",3.005
2024-11-14,"euribor6kk",2.765
2024-11-15,"euribor12kk",2.475
2024-11-15,"euribor1kk",3.062
2024-11-15,"euribor1vko",3.172
2024-11-15,"euribor3kk",2.998
2024-11-15,"euribor6kk",2.748
2024-11-18,"euribor12kk",2.432
2024-11-18,"euribor1kk",3.043
2024-11-18,"euribor1vko",3.173
2024-11-18,"euribor3kk",3.004
2024-11-18,"euribor6kk",2.735
2024-11-19,"euribor12kk",2.448
2024-11-19,"euribor1kk",3.035
2024-11-19,"euribor1vko",3.142
2024-11-19,"euribor3kk",3.013
2024-11-19,"euribor6kk",2.743
2024-11-20,"euribor12kk",2.465
2024-11-20,"euribor1kk",3.045
2024-11-20,"euribor1vko",3.157
2024-11-20,"euribor3kk",3
2024-11-20,"euribor6kk",2.761
2024-11-21,"euribor12kk",2.491
2024-11-21,"euribor1kk",3.079
2024-11-21,"euribor1vko",3.141
2024-11-21,"euribor3kk",3.005
2024-11-21,"euribor6kk",2.778
2024-11-22,"euribor12kk",2.489
2024-11-22,"euribor1kk",3.075
2024-11-22,"euribor1vko",3.138
2024-11-22,"euribor3kk",3.022
2024-11-22,"euribor6kk",2.77
2024-11-25,"euribor12kk",2.416
2024-11-25,"euribor1kk",3.078
2024-11-25,"euribor1vko",3.166
2024-11-25,"euribor3kk",2.985
2024-11-25,"euribor6kk",2.711
2024-11-26,"euribor12kk",2.393
2024-11-26,"euribor1kk",3.002
2024-11-26,"euribor1vko",3.163
2024-11-26,"euribor3kk",2.898
2024-11-26,"euribor6kk",2.676
2024-11-27,"euribor12kk",2.448
2024-11-27,"euribor1kk",2.977
2024-11-27,"euribor1vko",3.163
2024-11-27,"euribor3kk",2.912
2024-11-27,"euribor6kk",2.694
2024-11-28,"euribor12kk",2.463
2024-11-28,"euribor1kk",3.022
2024-11-28,"euribor1vko",3.152
2024-11-28,"euribor3kk",2.939
2024-11-28,"euribor6kk",2.708
2024-11-29,"euribor12kk",2.461
2024-11-29,"euribor1kk",3.004
2024-11-29,"euribor1vko",3.128
2024-11-29,"euribor3kk",2.934
2024-11-29,"euribor6kk",2.695
2024-12-02,"euribor12kk",2.431
2024-12-02,"euribor1kk",2.987
2024-12-02,"euribor1vko",3.16
2024-12-02,"euribor3kk",2.924
2024-12-02,"euribor6kk",2.675
2024-12-03,"euribor12kk",2.356
2024-12-03,"euribor1kk",3.002
2024-12-03,"euribor1vko",3.116
2024-12-03,"euribor3kk",2.879
2024-12-03,"euribor6kk",2.634
2024-12-04,"euribor12kk",2.348
2024-12-04,"euribor1kk",3.025
2024-12-04,"euribor1vko",3.102
2024-12-04,"euribor3kk",2.877
2024-12-04,"euribor6kk",2.625
2024-12-05,"euribor12kk",2.388
2024-12-05,"euribor1kk",3.027
2024-12-05,"euribor1vko",3.136
2024-12-05,"euribor3kk",2.881
2024-12-05,"euribor6kk",2.642
2024-12-06,"euribor12kk",2.399
2024-12-06,"euribor1kk",3.005
2024-12-06,"euribor1vko",3.142
2024-12-06,"euribor3kk",2.868
2024-12-06,"euribor6kk",2.654
2024-12-09,"euribor12kk",2.45
2024-12-09,"euribor1kk",2.944
2024-12-09,"euribor1vko",3.159
2024-12-09,"euribor3kk",2.862
2024-12-09,"euribor6kk",2.661
2024-12-10,"euribor12kk",2.439
2024-12-10,"euribor1kk",2.887
2024-12-10,"euribor1vko",3.138
2024-12-10,"euribor3kk",2.872
2024-12-10,"euribor6kk",2.655
2024-12-11,"euribor12kk",2.429
2024-12-11,"euribor1kk",2.889
2024-12-11,"euribor1vko",3.09
2024-12-11,"euribor3kk",2.888
2024-12-11,"euribor6kk",2.654
2024-12-12,"euribor12kk",2.421
2024-12-12,"euribor1kk",2.902
2024-12-12,"euribor1vko",3.112
2024-12-12,"euribor3kk",2.886
2024-12-12,"euribor6kk",2.656
2024-12-13,"euribor12kk",2.405
2024-12-13,"euribor1kk",2.871
2024-12-13,"euribor1vko",3.076
2024-12-13,"euribor3kk",2.843
2024-12-13,"euribor6kk",2.639
2024-12-16,"euribor12kk",2.443
2024-12-16,"euribor1kk",2.845
2024-12-16,"euribor1vko",3.095
2024-12-16,"euribor3kk",2.863
2024-12-16,"euribor6kk",2.655
2024-12-17,"euribor12kk",2.474
2024-12-17,"euribor1kk",2.775
2024-12-17,"euribor1vko",3.04
2024-12-17,"euribor3kk",2.865
2024-12-17,"euribor6kk",2.664
2024-12-18,"euribor12kk",2.474
2024-12-18,"euribor1kk",2.762
2024-12-18,"euribor1vko",2.945
2024-12-18,"euribor3kk",2.852
2024-12-18,"euribor6kk",2.652
2024-12-19,"euribor12kk",2.469
2024-12-19,"euribor1kk",2.795
2024-12-19,"euribor1vko",2.895
2024-12-19,"euribor3kk",2.839
2024-12-19,"euribor6kk",2.637
2024-12-20,"euribor12kk",2.484
2024-12-20,"euribor1kk",2.801
2024-12-20,"euribor1vko",2.862
2024-12-20,"euribor3kk",2.772
2024-12-20,"euribor6kk",2.624
2024-12-23,"euribor12kk",2.461
2024-12-23,"euribor1kk",2.846
2024-12-23,"euribor1vko",2.857
2024-12-23,"euribor3kk",2.731
2024-12-23,"euribor6kk",2.612
2024-12-24,"euribor12kk",2.471
2024-12-24,"euribor1kk",2.863
2024-12-24,"euribor1vko",2.878
2024-12-24,"euribor3kk",2.715
2024-12-24,"euribor6kk",2.597
2024-12-27,"euribor12kk",2.465
2024-12-27,"euribor1kk",2.863
2024-12-27,"euribor1vko",2.935
2024-12-27,"euribor3kk",2.683
2024-12-27,"euribor6kk",2.577
2024-12-30,"euribor12kk",2.454
2024-12-30,"euribor1kk",2.867
2024-12-30,"euribor1vko",2.912
2024-12-30,"euribor3kk",2.678
2024-12-30,"euribor6kk",2.562
2024-12-31,"euribor12kk",2.46
2024-12-31,"euribor1kk",2.845
2024-12-31,"euribor1vko",2.924
2024-12-31,"euribor3kk",2.714
2024-12-31,"euribor6kk",2.568
2025-01-02,"euribor12kk",2.448
2025-01-02,"euribor1kk",2.785
2025-01-02,"euribor1vko",2.911
2025-01-02,"euribor3kk",2.736
2025-01-02,"euribor6kk",2.562
2025-01-03,"euribor12kk",2.448
2025-01-03,"euribor1kk",2.792
2025-01-03,"euribor1vko",2.901
2025-01-03,"euribor3kk",2.731
2025-01-03,"euribor6kk",2.554
2025-01-06,"euribor12kk",2.487
2025-01-06,"euribor1kk",2.835
2025-01-06,"euribor1vko",2.898
2025-01-06,"euribor3kk",2.757
2025-01-06,"euribor6kk",2.585
2025-01-07,"euribor12kk",2.556
2025-01-07,"euribor1kk",2.84
2025-01-07,"euribor1vko",2.88
2025-01-07,"euribor3kk",2.785
2025-01-07,"euribor6kk",2.631
2025-01-08,"euribor12kk",2.561
2025-01-08,"euribor1kk",2.862
2025-01-08,"euribor1vko",2.875
2025-01-08,"euribor3kk",2.782
2025-01-08,"euribor6kk",2.639
2025-01-09,"euribor12kk",2.553
2025-01-09,"euribor1kk",2.883
2025-01-09,"euribor1vko",2.904
2025-01-09,"euribor3kk",2.789
2025-01-09,"euribor6kk",2.649
2025-01-10,"euribor12kk",2.564
2025-01-10,"euribor1kk",2.839
2025-01-10,"euribor1vko",2.925
2025-01-10,"euribor3kk",2.766
2025-01-10,"euribor6kk",2.641
2025-01-13,"euribor12kk",2.576
2025-01-13,"euribor1kk",2.85
2025-01-13,"euribor1vko",2.915
2025-01-13,"euribor3kk",2.785
2025-01-13,"euribor6kk",2.655
2025-01-14,"euribor12kk",2.612
2025-01-14,"euribor1kk",2.852
2025-01-14,"euribor1vko",2.926
2025-01-14,"euribor3kk",2.761
2025-01-14,"euribor6kk",2.685
2025-01-15,"euribor12kk",2.559
2025-01-15,"euribor1kk",2.843
2025-01-15,"euribor1vko",2.916
2025-01-15,"euribor3kk",2.748
2025-01-15,"euribor6kk",2.657
2025-01-16,"euribor12kk",2.563
2025-01-16,"euribor1kk",2.824
2025-01-16,"euribor1vko",2.916
2025-01-16,"euribor3kk",2.744
2025-01-16,"euribor6kk",2.668
2025-01-17,"euribor12kk",2.524
2025-01-17,"euribor1kk",2.798
2025-01-17,"euribor1vko",2.915
2025-01-17,"euribor3kk",2.704
2025-01-17,"euribor6kk",2.642
2025-01-20,"euribor12kk",2.483
2025-01-20,"euribor1kk",2.785
2025-01-20,"euribor1vko",2.921
2025-01-20,"euribor3kk",2.677
2025-01-20,"euribor6kk",2.619
2025-01-21,"euribor12kk",2.489
2025-01-21,"euribor1kk",2.774
2025-01-21,"euribor1vko",2.909
2025-01-21,"euribor3kk",2.681
2025-01-21,"euribor6kk",2.606
2025-01-22,"euribor12kk",2.493
2025-01-22,"euribor1kk",2.776
2025-01-22,"euribor1vko",2.921
2025-01-22,"euribor3kk",2.671
2025-01-22,"euribor6kk",2.585
2025-01-23,"euribor12kk",2.493
2025-01-23,"euribor1kk",2.755
2025-01-23,"euribor1vko",2.925
2025-01-23,"euribor3kk",2.673
2025-01-23,"euribor6kk",2.586
2025-01-24,"euribor12kk",2.499
2025-01-24,"euribor1kk",2.735
2025-01-24,"euribor1vko",2.913
2025-01-24,"euribor3kk",2.641
2025-01-24,"euribor6kk",2.581
2025-01-27,"euribor12kk",2.528
2025-01-27,"euribor1kk",2.735
2025-01-27,"euribor1vko",2.903
2025-01-27,"euribor3kk",2.641
2025-01-27,"euribor6kk",2.6
2025-01-28,"euribor12kk",2.534
2025-01-28,"euribor1kk",2.744
2025-01-28,"euribor1vko",2.882
2025-01-28,"euribor3kk",2.615
2025-01-28,"euribor6kk",2.591
2025-01-29,"euribor12kk",2.535
2025-01-29,"euribor1kk",2.725
2025-01-29,"euribor1vko",2.856
2025-01-29,"euribor3kk",2.612
2025-01-29,"euribor6kk",2.598
2025-01-30,"euribor12kk",2.531
2025-01-30,"euribor1kk",2.729
2025-01-30,"euribor1vko",2.849
2025-01-30,"euribor3kk",2.606
2025-01-30,"euribor6kk",2.593
2025-01-31,"euribor12kk",2.519
2025-01-31,"euribor1kk",2.66
2025-01-31,"euribor1vko",2.801
2025-01-31,"euribor3kk",2.589
2025-01-31,"euribor6kk",2.59
2025-02-03,"euribor12kk",2.436
2025-02-03,"euribor1kk",2.644
2025-02-03,"euribor1vko",2.787
2025-02-03,"euribor3kk",2.562
2025-02-03,"euribor6kk",2.536
2025-02-04,"euribor12kk",2.35
2025-02-04,"euribor1kk",2.614
2025-02-04,"euribor1vko",2.722
2025-02-04,"euribor3kk",2.541
2025-02-04,"euribor6kk",2.475
2025-02-05,"euribor12kk",2.369
2025-02-05,"euribor1kk",2.616
2025-02-05,"euribor1vko",2.735
2025-02-05,"euribor3kk",2.529
2025-02-05,"euribor6kk",2.476
2025-02-06,"euribor12kk",2.354
2025-02-06,"euribor1kk",2.655
2025-02-06,"euribor1vko",2.694
2025-02-06,"euribor3kk",2.535
2025-02-06,"euribor6kk",2.466
2025-02-07,"euribor12kk",2.384
2025-02-07,"euribor1kk",2.646
2025-02-07,"euribor1vko",2.694
2025-02-07,"euribor3kk",2.527
2025-02-07,"euribor6kk",2.468
2025-02-10,"euribor12kk",2.372
2025-02-10,"euribor1kk",2.653
2025-02-10,"euribor1vko",2.666
2025-02-10,"euribor3kk",2.526
2025-02-10,"euribor6kk",2.468
2025-02-11,"euribor12kk",2.374
2025-02-11,"euribor1kk",2.615
2025-02-11,"euribor1vko",2.661
2025-02-11,"euribor3kk",2.539
2025-02-11,"euribor6kk",2.481
2025-02-12,"euribor12kk",2.37
2025-02-12,"euribor1kk",2.616
2025-02-12,"euribor1vko",2.658
2025-02-12,"euribor3kk",2.553
2025-02-12,"euribor6kk",2.486
2025-02-13,"euribor12kk",2.417
2025-02-13,"euribor1kk",2.619
2025-02-13,"euribor1vko",2.643
2025-02-13,"euribor3kk",2.556
2025-02-13,"euribor6kk",2.507
2025-02-14,"euribor12kk",2.438
2025-02-14,"euribor1kk",2.604
2025-02-14,"euribor1vko",2.613
2025-02-14,"euribor3kk",2.522
2025-02-14,"euribor6kk",2.514
2025-02-17,"euribor12kk",2.424
2025-02-17,"euribor1kk",2.616
2025-02-17,"euribor1vko",2.639
2025-02-17,"euribor3kk",2.51
2025-02-17,"euribor6kk",2.489
2025-02-18,"euribor12kk",2.444
2025-02-18,"euribor1kk",2.624
2025-02-18,"euribor1vko",2.668
2025-02-18,"euribor3kk",2.516
2025-02-18,"euribor6kk",2.484
2025-02-19,"euribor12kk",2.447
2025-02-19,"euribor1kk",2.641
2025-02-19,"euribor1vko",2.652
2025-02-19,"euribor3kk",2.529
2025-02-19,"euribor6kk",2.474
2025-02-20,"euribor12kk",2.446
2025-02-20,"euribor1kk",2.653
2025-02-20,"euribor1vko",2.634
2025-02-20,"euribor3kk",2.534
2025-02-20,"euribor6kk",2.46
2025-02-21,"euribor12kk",2.463
2025-02-21,"euribor1kk",2.595
2025-02-21,"euribor1vko",2.641
2025-02-21,"euribor3kk",2.521
2025-02-21,"euribor6kk",2.447
2025-02-24,"euribor12kk",2.431
2025-02-24,"euribor1kk",2.6
2025-02-24,"euribor1vko",2.63
2025-02-24,"euribor3kk",2.521
2025-02-24,"euribor6kk",2.421
2025-02-25,"euribor12kk",2.417
2025-02-25,"euribor1kk",2.565
2025-02-25,"euribor1vko",2.649
2025-02-25,"euribor3kk",2.53
2025-02-25,"euribor6kk",2.407
2025-02-26,"euribor12kk",2.4
2025-02-26,"euribor1kk",2.55
2025-02-26,"euribor1vko",2.641
2025-02-26,"euribor3kk",2.499
2025-02-26,"euribor6kk",2.389
2025-02-27,"euribor12kk",2.409
2025-02-27,"euribor1kk",2.526
2025-02-27,"euribor1vko",2.628
2025-02-27,"euribor3kk",2.485
2025-02-27,"euribor6kk",2.389
2025-02-28,"euribor12kk",2.394
2025-02-28,"euribor1kk",2.463
